Time (s),Main Avg Current (mA),Main Avg Power (mW),,
4.9768,647.5,2715.2913,4.194,0.000543123
4.977,637.5,2672.7188,4.194,0.000534735
4.9772,631.5,2647.5637,4.194,0.000529702
4.9774,628,2632.8901,4.194,0.000526766
4.9776,629,2637.7114,4.194,0.000527605
4.9778,626,2625.1311,4.194,0.000525089
4.978,645.5,2706.9043,4.194,0.000541445
4.9782,681.5,2857.1887,4.194,0.000571642
4.9784,680.5,2853.6768,4.194,0.000570803
4.9786,677,2838.9995,4.194,0.000567868
4.9788,650,2725.125,4.194,0.00054522
4.979,675.5,2832.7092,4.194,0.000566609
4.9792,677,2838.3225,4.194,0.000567868
4.9794,669,2805.4514,4.194,0.000561157
4.9796,657.5,2755.9114,4.194,0.000551511
4.9798,678,2843.1931,4.194,0.000568706
4.98,684.5,2870.4507,4.194,0.000574159
4.9802,679,2847.3865,4.194,0.000569545
4.9804,673.5,2824.3223,4.194,0.000564932
4.9806,662.5,2778.1938,4.194,0.000555705
4.9808,679,2847.3865,4.194,0.000569545
4.981,680.5,2853.6768,4.194,0.000570803
4.9812,663.5,2781.7239,4.194,0.000556544
4.9814,675.5,2832.7092,4.194,0.000566609
4.9816,680.5,2853.6768,4.194,0.000570803
4.9818,684,2868.354,4.194,0.000573739
4.982,671,2813.8386,4.194,0.000562835
4.9822,669.5,2806.8789,4.194,0.000561577
4.9824,680.5,2853.6768,4.194,0.000570803
4.9826,665.5,2790.7742,4.194,0.000558221
4.9828,643.5,2698.5173,4.194,0.000539768
4.983,638,2674.8152,4.194,0.000535154
4.9832,655.5,2748.8394,4.194,0.000549833
4.9834,676.5,2836.2263,4.194,0.000567448
4.9836,726,3044.481,4.194,0.000608969
4.9838,709,2973.1917,4.194,0.000594709
4.984,709,2973.1917,4.194,0.000594709
4.9842,722,3027.707,4.194,0.000605614
4.9844,660,2767.71,4.194,0.000553608
4.9846,635.5,2664.3337,4.194,0.000533057
4.9848,655.5,2748.8394,4.194,0.000549833
4.985,656.5,2753.0327,4.194,0.000550672
4.9852,648,2716.74,4.194,0.000543542
4.9854,631.5,2647.5637,4.194,0.000529702
4.9856,653.5,2740.4524,4.194,0.000548156
4.9858,654,2742.5491,4.194,0.000548575
4.986,649,2721.5815,4.194,0.000544381
4.9862,629.5,2639.8083,4.194,0.000528025
4.9864,647,2713.1946,4.194,0.000542704
4.9866,654.5,2744.6458,4.194,0.000548995
4.9868,652.5,2736.2588,4.194,0.000547317
4.987,631,2645.4675,4.194,0.000529283
4.9872,658,2758.665,4.194,0.00055193
4.9874,720.5,3020.6963,4.194,0.000604355
4.9876,748,3136.738,4.194,0.000627422
4.9878,685.5,2873.9587,4.194,0.000574997
4.988,647,2713.1946,4.194,0.000542704
4.9882,654.5,2744.6458,4.194,0.000548995
4.9884,654,2741.895,4.194,0.000548575
4.9886,635,2662.8726,4.194,0.000532638
4.9888,642.5,2694.3237,4.194,0.000538929
4.989,652.5,2735.6064,4.194,0.000547317
4.9892,653.5,2740.4524,4.194,0.000548156
4.9894,642.5,2693.6814,4.194,0.000538929
4.9896,641.5,2689.4888,4.194,0.00053809
4.9898,653,2737.7026,4.194,0.000547736
4.99,658.5,2762.4077,4.194,0.00055235
4.9902,549.5,2303.7788,4.194,0.000460921
4.9904,574.5,2409.1658,4.194,0.000481891
4.9906,592,2481.3682,4.194,0.00049657
4.9908,665.5,2790.7742,4.194,0.000558221
4.991,641.5,2690.1304,4.194,0.00053809
4.9912,619.5,2597.8733,4.194,0.000519637
4.9914,618,2590.9651,4.194,0.000518378
4.9916,631,2645.4675,4.194,0.000529283
4.9918,644,2700.614,4.194,0.000540187
4.992,608,2549.6479,4.194,0.00050999
4.9922,609.5,2555.9382,4.194,0.000511249
4.9924,591.5,2479.2725,4.194,0.00049615
4.9926,589.5,2473.542,4.194,0.000494473
4.9928,455,1907.5875,4.194,0.000381654
4.993,443.5,1860.4825,4.194,0.000372008
4.9932,409.5,1717.2383,4.194,0.000343489
4.9934,405.5,1700.4642,4.194,0.000340133
4.9936,467,1958.3645,4.194,0.00039172
4.9938,465,1949.5126,4.194,0.000390042
4.994,479.5,2009.8243,4.194,0.000402205
4.9942,502,2105.8899,4.194,0.000421078
4.9944,532.5,2232.5063,4.194,0.000446661
4.9946,558.5,2342.0698,4.194,0.00046847
4.9948,554,2323.199,4.194,0.000464695
4.995,567.5,2380.095,4.194,0.000476019
4.9952,514.5,2157.813,4.194,0.000431563
4.9954,490.5,2057.6477,4.194,0.000411431
4.9956,411,1723.7339,4.194,0.000344747
4.9958,387,1622.4976,4.194,0.000324616
4.996,402.5,1687.8838,4.194,0.000337617
4.9962,400.5,1679.4968,4.194,0.000335939
4.9964,398.5,1671.1097,4.194,0.000334262
4.9966,391.5,1642.3425,4.194,0.00032839
4.9968,327,1371.2745,4.194,0.000274288
4.997,312.5,1310.9375,4.194,0.000262125
4.9972,310.5,1302.2369,4.194,0.000260447
4.9974,328.5,1377.5648,4.194,0.000275546
4.9976,307,1287.0975,4.194,0.000257512
4.9978,311,1304.1785,4.194,0.000260867
4.998,313.5,1314.3488,4.194,0.000262964
4.9982,340.5,1427.8867,4.194,0.000285611
4.9984,406,1702.7639,4.194,0.000340553
4.9986,369.5,1549.4983,4.194,0.000309937
4.9988,390.5,1637.757,4.194,0.000327551
4.999,332,1392.408,4.194,0.000278482
4.9992,336,1409.52,4.194,0.000281837
4.9994,270.5,1133.8008,4.194,0.000226895
4.9996,309.5,1297.8883,4.194,0.000259609
4.9998,293.5,1230.7922,4.194,0.000246188
5,311.5,1306.2753,4.194,0.000261286
5.0002,354,1484.499,4.194,0.000296935
5.0004,313.5,1314.3488,4.194,0.000262964
5.0006,323.5,1357.0825,4.194,0.000271352
5.0008,295.5,1239.3269,4.194,0.000247865
5.001,295,1237.525,4.194,0.000247446
5.0012,269.5,1130.1483,4.194,0.000226057
5.0014,301.5,1264.0388,4.194,0.000252898
5.0016,282,1182.285,4.194,0.000236542
5.0018,294,1232.889,4.194,0.000246607
5.002,272.5,1142.4563,4.194,0.000228573
5.0022,295.5,1239.1793,4.194,0.000247865
5.0024,284.5,1193.0508,4.194,0.000238639
5.0026,288,1207.728,4.194,0.000241574
5.0028,269,1128.0515,4.194,0.000225637
5.003,315,1320.9525,4.194,0.000264222
5.0032,378,1585.1431,4.194,0.000317066
5.0034,406.5,1704.6577,4.194,0.000340972
5.0036,431,1807.3986,4.194,0.000361523
5.0038,491.5,2061.1052,4.194,0.00041227
5.004,467.5,1960.4613,4.194,0.000392139
5.0042,463,1941.1276,4.194,0.000388364
5.0044,480.5,2014.0159,4.194,0.000403043
5.0046,523.5,2196.0825,4.194,0.000439112
5.0048,450.5,1888.7213,4.194,0.000377879
5.005,464,1945.7841,4.194,0.000389203
5.0052,478,2004.015,4.194,0.000400946
5.0054,521.5,2186.9102,4.194,0.000437434
5.0056,538,2255.5649,4.194,0.000451274
5.0058,538.5,2258.1997,4.194,0.000451694
5.006,509,2133.9827,4.194,0.000426949
5.0062,520.5,2182.7168,4.194,0.000436595
5.0064,528.5,2216.2649,4.194,0.000443306
5.0066,529.5,2220.4583,4.194,0.000444145
5.0068,511.5,2144.4639,4.194,0.000429046
5.007,518,2171.7151,4.194,0.000434498
5.0072,528.5,2215.7363,4.194,0.000443306
5.0074,529.5,2220.4583,4.194,0.000444145
5.0076,514.5,2157.0413,4.194,0.000431563
5.0078,514,2155.459,4.194,0.000431143
5.008,528,2214.168,4.194,0.000442886
5.0082,529.5,2220.4583,4.194,0.000444145
5.0084,518,2172.2329,4.194,0.000434498
5.0086,511.5,2144.4639,4.194,0.000429046
5.0088,529.5,2220.4583,4.194,0.000444145
5.009,530,2222.0251,4.194,0.000444564
5.0092,518.5,2174.3298,4.194,0.000434918
5.0094,508.5,2131.8862,4.194,0.00042653
5.0096,525.5,2203.1587,4.194,0.000440789
5.0098,527.5,2212.0713,4.194,0.000442467
5.01,522.5,2191.1038,4.194,0.000438273
5.0102,505.5,2119.8145,4.194,0.000424013
5.0104,506,2121.405,4.194,0.000424433
5.0106,506.5,2124.0078,4.194,0.000424852
5.0108,506.5,2123.5012,4.194,0.000424852
5.011,509.5,2136.0789,4.194,0.000427369
5.0112,549,2302.2314,4.194,0.000460501
5.0114,558,2339.9731,4.194,0.00046805
5.0116,554,2323.199,4.194,0.000464695
5.0118,534.5,2240.8914,4.194,0.000448339
5.012,541.5,2270.2388,4.194,0.00045421
5.0122,557,2335.7795,4.194,0.000467212
5.0124,552,2314.812,4.194,0.000463018
5.0126,536.5,2249.8127,4.194,0.000450016
5.0128,547,2293.8445,4.194,0.000458824
5.013,564.5,2367.2307,4.194,0.000473503
5.0132,561,2351.9927,4.194,0.000470567
5.0134,553.5,2321.1023,4.194,0.000464276
5.0136,542.5,2274.4314,4.194,0.000455049
5.0138,560,2348.3601,4.194,0.000469728
5.014,557.5,2337.8762,4.194,0.000467631
5.0142,551,2310.6184,4.194,0.000462179
5.0144,540,2263.95,4.194,0.000452952
5.0146,558.5,2342.0698,4.194,0.00046847
5.0148,560.5,2350.4568,4.194,0.000470147
5.015,553.5,2321.1023,4.194,0.000464276
5.0152,537.5,2253.4688,4.194,0.000450855
5.0154,558,2339.9731,4.194,0.00046805
5.0156,553,2319.0056,4.194,0.000463856
5.0158,529.5,2220.4583,4.194,0.000444145
5.016,507.5,2128.2012,4.194,0.000425691
5.0162,527.5,2211.5437,4.194,0.000442467
5.0164,541,2268.6836,4.194,0.000453791
5.0166,519,2176.4265,4.194,0.000435337
5.0168,508,2129.7903,4.194,0.00042611
5.017,526,2205.781,4.194,0.000441209
5.0172,530.5,2224.917,4.194,0.000444983
5.0174,530,2222.5549,4.194,0.000444564
5.0176,509,2133.9827,4.194,0.000426949
5.0178,523,2193.2004,4.194,0.000438692
5.018,531,2226.2175,4.194,0.000445403
5.0182,530.5,2224.6519,4.194,0.000444983
5.0184,512,2147.072,4.194,0.000429466
5.0186,521.5,2186.9102,4.194,0.000437434
5.0188,531,2226.2175,4.194,0.000445403
5.019,530.5,2224.6519,4.194,0.000444983
5.0192,515,2159.6526,4.194,0.000431982
5.0194,517,2167.5225,4.194,0.00043366
5.0196,529.5,2219.9287,4.194,0.000444145
5.0198,531.5,2228.3137,4.194,0.000445822
5.02,518.5,2173.8113,4.194,0.000434918
5.0202,513.5,2152.8489,4.194,0.000430724
5.0204,530,2222.0251,4.194,0.000444564
5.0206,531.5,2228.8452,4.194,0.000445822
5.0208,521,2184.8135,4.194,0.000437015
5.021,510.5,2140.7817,4.194,0.000428207
5.0212,531,2226.7485,4.194,0.000445403
5.0214,531,2226.7485,4.194,0.000445403
5.0216,523.5,2195.2974,4.194,0.000439112
5.0218,509,2133.9827,4.194,0.000426949
5.022,529.5,2220.4583,4.194,0.000444145
5.0222,529.5,2220.4583,4.194,0.000444145
5.0224,526.5,2207.8777,4.194,0.000441628
5.0226,508,2130.2981,4.194,0.00042611
5.0228,528,2214.168,4.194,0.000442886
5.023,530.5,2224.1213,4.194,0.000444983
5.0232,531.5,2229.1108,4.194,0.000445822
5.0234,514,2155.459,4.194,0.000431143
5.0236,526.5,2207.8777,4.194,0.000441628
5.0238,531.5,2228.3137,4.194,0.000445822
5.024,531.5,2228.8452,4.194,0.000445822
5.0242,509.5,2136.5884,4.194,0.000427369
5.0244,524.5,2198.9663,4.194,0.000439951
5.0246,531.5,2228.8452,4.194,0.000445822
5.0248,531.5,2228.8452,4.194,0.000445822
5.025,512,2147.072,4.194,0.000429466
5.0252,520.5,2182.1963,4.194,0.000436595
5.0254,530,2222.5549,4.194,0.000444564
5.0256,529.5,2220.7229,4.194,0.000444145
5.0258,514,2155.459,4.194,0.000431143
5.026,516.5,2165.9429,4.194,0.00043324
5.0262,527,2209.9746,4.194,0.000442048
5.0264,528,2214.168,4.194,0.000442886
5.0266,519.5,2178.5232,4.194,0.000435757
5.0268,504.5,2115.6206,4.194,0.000423175
5.027,507.5,2127.6938,4.194,0.000425691
5.0272,508,2130.2981,4.194,0.00042611
5.0274,508.5,2132.3945,4.194,0.00042653
5.0276,520,2180.6201,4.194,0.000436176
5.0278,556.5,2333.1262,4.194,0.000466792
5.028,559,2344.1665,4.194,0.000468889
5.0282,551.5,2312.7153,4.194,0.000462598
5.0284,529.5,2219.9287,4.194,0.000444145
5.0286,552,2314.26,4.194,0.000463018
5.0288,558,2339.9731,4.194,0.00046805
5.029,550.5,2308.5217,4.194,0.000461759
5.0292,532.5,2233.0388,4.194,0.000446661
5.0294,553,2319.0056,4.194,0.000463856
5.0296,561.5,2354.6504,4.194,0.000470986
5.0298,558,2339.9731,4.194,0.00046805
5.03,538.5,2258.1997,4.194,0.000451694
5.0302,547,2293.8445,4.194,0.000458824
5.0304,557,2335.7795,4.194,0.000467212
5.0306,559.5,2346.2632,4.194,0.000469309
5.0308,544.5,2282.8164,4.194,0.000456727
5.031,547.5,2295.9412,4.194,0.000459243
5.0312,560.5,2350.4568,4.194,0.000470147
5.0314,561,2352.5535,4.194,0.000470567
5.0316,547.5,2295.3938,4.194,0.000459243
5.0318,544.5,2283.3608,4.194,0.000456727
5.032,559.5,2345.7039,4.194,0.000469309
5.0322,546,2289.6511,4.194,0.000457985
5.0324,522.5,2190.5813,4.194,0.000438273
5.0326,512.5,2149.1687,4.194,0.000429885
5.0328,529.5,2219.9287,4.194,0.000444145
5.033,531.5,2228.3137,4.194,0.000445822
5.0332,525.5,2203.6843,4.194,0.000440789
5.0334,522.5,2190.5813,4.194,0.000438273
5.0336,557.5,2337.8762,4.194,0.000467631
5.0338,580.5,2433.7463,4.194,0.000486923
5.034,639,2679.0076,4.194,0.000535993
5.0342,625.5,2623.0342,4.194,0.000524669
5.0344,685,2872.5476,4.194,0.000574578
5.0346,695,2914.4824,4.194,0.000582966
5.0348,682,2859.967,4.194,0.000572062
5.035,683.5,2866.2573,4.194,0.00057332
5.0352,663.5,2782.3872,4.194,0.000556544
5.0354,664.5,2786.9128,4.194,0.000557383
5.0356,597.5,2505.6162,4.194,0.000501183
5.0358,561,2351.9927,4.194,0.000470567
5.036,647,2713.1946,4.194,0.000542704
5.0362,654.5,2744.6458,4.194,0.000548995
5.0364,647.5,2715.2913,4.194,0.000543123
5.0366,630.5,2644.0017,4.194,0.000528863
5.0368,643,2696.4204,4.194,0.000539348
5.037,653,2737.7026,4.194,0.000547736
5.0372,653.5,2740.4524,4.194,0.000548156
5.0374,635,2662.8726,4.194,0.000532638
5.0376,643.5,2698.5173,4.194,0.000539768
5.0378,662.5,2777.5312,4.194,0.000555705
5.038,661,2771.2427,4.194,0.000554447
5.0382,673.5,2823.6489,4.194,0.000564932
5.0384,664.5,2786.5808,4.194,0.000557383
5.0386,686.5,2878.1514,4.194,0.000575836
5.0388,693,2905.4026,4.194,0.000581288
5.039,678,2843.1931,4.194,0.000568706
5.0392,641.5,2689.4888,4.194,0.00053809
5.0394,664,2783.8201,4.194,0.000556963
5.0396,680.5,2852.9963,4.194,0.000570803
5.0398,683,2864.1606,4.194,0.0005729
5.04,679,2847.3865,4.194,0.000569545
5.0402,696.5,2920.7727,4.194,0.000584224
5.0404,682.5,2861.3813,4.194,0.000572481
5.0406,676,2834.8059,4.194,0.000567029
5.0408,644,2699.97,4.194,0.000540187
5.041,665,2788.6775,4.194,0.000557802
5.0412,668.5,2802.6863,4.194,0.000560738
5.0414,658.5,2761.4197,4.194,0.00055235
5.0416,656,2750.28,4.194,0.000550253
5.0418,670,2808.9751,4.194,0.000561996
5.042,661,2771.2427,4.194,0.000554447
5.0422,661.5,2774.0002,4.194,0.000554866
5.0424,629.5,2639.1787,4.194,0.000528025
5.0426,643.5,2698.5173,4.194,0.000539768
5.0428,648.5,2718.8364,4.194,0.000543962
5.043,647,2712.5476,4.194,0.000542704
5.0432,634.5,2660.1414,4.194,0.000532219
5.0434,634,2658.679,4.194,0.000531799
5.0436,634.5,2660.7759,4.194,0.000532219
5.0438,630.5,2643.3713,4.194,0.000528863
5.044,632.5,2652.3887,4.194,0.000530541
5.0442,655.5,2748.1838,4.194,0.000549833
5.0444,679,2846.7075,4.194,0.000569545
5.0446,679,2847.3865,4.194,0.000569545
5.0448,674,2826.4189,4.194,0.000565351
5.045,689.5,2891.4182,4.194,0.000578353
5.0452,695.5,2916.5793,4.194,0.000583385
5.0454,689.5,2890.7288,4.194,0.000578353
5.0456,693,2906.0955,4.194,0.000581288
5.0458,673,2822.2256,4.194,0.000564512
5.046,693,2906.0955,4.194,0.000581288
5.0462,714.5,2996.2559,4.194,0.000599323
5.0464,706,2960.6111,4.194,0.000592193
5.0466,694.5,2910.9968,4.194,0.000582547
5.0468,730.5,3063.7168,4.194,0.000612743
5.047,711,2981.5786,4.194,0.000596387
5.0472,721.5,3025.6104,4.194,0.000605194
5.0474,696.5,2920.0764,4.194,0.000584224
5.0476,723.5,3033.2739,4.194,0.000606872
5.0478,725,3040.2876,4.194,0.00060813
5.048,725.5,3042.3843,4.194,0.000608549
5.0482,710.5,2978.7712,4.194,0.000595967
5.0484,731,3065.4485,4.194,0.000613163
5.0486,741.5,3108.7388,4.194,0.00062197
5.0488,769.5,3226.8982,4.194,0.000645457
5.049,741,3106.6426,4.194,0.000621551
5.0492,742.5,3113.6738,4.194,0.000622809
5.0494,754,3161.145,4.194,0.000632455
5.0496,747.5,3134.6414,4.194,0.000627003
5.0498,725,3040.2876,4.194,0.00060813
5.05,721.5,3024.8889,4.194,0.000605194
5.0502,736,3085.6802,4.194,0.000617357
5.0504,763.5,3200.9739,4.194,0.000640424
5.0506,787.5,3302.3813,4.194,0.000660555
5.0508,789,3309.0659,4.194,0.000661813
5.051,731,3065.4485,4.194,0.000613163
5.0512,719.5,3016.5039,4.194,0.000603517
5.0514,702,2943.135,4.194,0.000588838
5.0516,684.5,2869.7664,4.194,0.000574159
5.0518,654.5,2744.6458,4.194,0.000548995
5.052,583.5,2446.9072,4.194,0.00048944
5.0522,569.5,2388.1982,4.194,0.000477697
5.0524,556.5,2333.1262,4.194,0.000466792
5.0526,560.5,2350.4568,4.194,0.000470147
5.0528,550,2306.425,4.194,0.00046134
5.053,523.5,2195.5588,4.194,0.000439112
5.0532,429.5,1800.6788,4.194,0.000360265
5.0534,475.5,1994.2469,4.194,0.000398849
5.0536,386,1619.27,4.194,0.000323777
5.0538,323,1354.1775,4.194,0.000270932
5.054,385,1614.4976,4.194,0.000322938
5.0542,417,1748.6896,4.194,0.00034978
5.0544,426,1786.431,4.194,0.000357329
5.0546,465,1949.9775,4.194,0.000390042
5.0548,453,1899.2025,4.194,0.000379976
5.055,491,2059.0085,4.194,0.000411851
5.0552,478,2005.2101,4.194,0.000400946
5.0554,372.5,1562.2649,4.194,0.000312453
5.0556,335.5,1406.5837,4.194,0.000281417
5.0558,407,1706.7545,4.194,0.000341392
5.056,429.5,1800.6788,4.194,0.000360265
5.0562,472,1979.5679,4.194,0.000395914
5.0564,464.5,1947.8807,4.194,0.000389623
5.0566,519,2175.9075,4.194,0.000435337
5.0568,554,2324.03,4.194,0.000464695
5.057,497,2083.6726,4.194,0.000416884
5.0572,445.5,1868.4269,4.194,0.000373685
5.0574,371,1555.7886,4.194,0.000311195
5.0576,406.5,1704.6577,4.194,0.000340972
5.0578,385,1614.4976,4.194,0.000322938
5.058,356,1493.42,4.194,0.000298613
5.0582,309.5,1297.8883,4.194,0.000259609
5.0584,354.5,1486.5958,4.194,0.000297355
5.0586,338.5,1420.0076,4.194,0.000283934
5.0588,338.5,1420.0076,4.194,0.000283934
5.059,327,1371.2745,4.194,0.000274288
5.0592,317,1329.0226,4.194,0.0002659
5.0594,343,1438.3705,4.194,0.000287708
5.0596,303,1270.3275,4.194,0.000254156
5.0598,302.5,1268.2313,4.194,0.000253737
5.06,322,1350.4679,4.194,0.000270094
5.0602,285.5,1196.9587,4.194,0.000239477
5.0604,315,1320.9525,4.194,0.000264222
5.0606,298.5,1251.7598,4.194,0.000250382
5.0608,316,1325.146,4.194,0.000265061
5.061,359.5,1507.5632,4.194,0.000301549
5.0612,339,1421.5966,4.194,0.000284353
5.0614,321,1346.2739,4.194,0.000269255
5.0616,327.5,1373.3712,4.194,0.000274707
5.0618,418.5,1754.9797,4.194,0.000351038
5.062,455,1908.0425,4.194,0.000381654
5.0622,470.5,1973.0417,4.194,0.000394655
5.0624,482.5,2022.8813,4.194,0.000404721
5.0626,513,2151.2656,4.194,0.000430304
5.0628,427.5,1793.3625,4.194,0.000358587
5.063,452,1895.462,4.194,0.000379138
5.0632,397,1664.4225,4.194,0.000333004
5.0634,458.5,1922.7197,4.194,0.00038459
5.0636,474.5,1990.0529,4.194,0.000398011
5.0638,444.5,1863.5663,4.194,0.000372847
5.064,428,1794.39,4.194,0.000359006
5.0642,449,1882.4325,4.194,0.000376621
5.0644,467.5,1959.9938,4.194,0.000392139
5.0646,492,2063.448,4.194,0.00041269
5.0648,519.5,2178.5232,4.194,0.000435757
5.065,572,2398.1101,4.194,0.000479794
5.0652,570.5,2392.3918,4.194,0.000478535
5.0654,539,2260.2966,4.194,0.000452113
5.0656,521,2184.2925,4.194,0.000437015
5.0658,542.5,2274.9739,4.194,0.000455049
5.066,557,2336.0579,4.194,0.000467212
5.0662,558.5,2342.0698,4.194,0.00046847
5.0664,528,2213.6401,4.194,0.000442886
5.0666,527.5,2211.5437,4.194,0.000442467
5.0668,478.5,2006.1113,4.194,0.000401366
5.067,434,1820.1959,4.194,0.000364039
5.0672,408.5,1713.0448,4.194,0.00034265
5.0674,418,1752.4651,4.194,0.000350618
5.0676,469.5,1968.8483,4.194,0.000393817
5.0678,493.5,2069.4922,4.194,0.000413948
5.068,496.5,2081.5764,4.194,0.000416464
5.0682,533,2235.1355,4.194,0.00044708
5.0684,514.5,2157.5557,4.194,0.000431563
5.0686,509.5,2136.5884,4.194,0.000427369
5.0688,531,2226.7485,4.194,0.000445403
5.069,559.5,2345.7039,4.194,0.000469309
5.0692,594.5,2493.0359,4.194,0.000498667
5.0694,600,2515.5,4.194,0.00050328
5.0696,574,2407.0691,4.194,0.000481471
5.0698,565,2369.3276,4.194,0.000473922
5.07,584,2449.0039,4.194,0.000489859
5.0702,584,2449.0039,4.194,0.000489859
5.0704,587.5,2463.6814,4.194,0.000492795
5.0706,552.5,2316.3562,4.194,0.000463437
5.0708,583.5,2446.9072,4.194,0.00048944
5.071,585,2453.1975,4.194,0.000490698
5.0712,580.5,2434.3267,4.194,0.000486923
5.0714,561.5,2354.0889,4.194,0.000470986
5.0716,583.5,2446.9072,4.194,0.00048944
5.0718,585.5,2455.2942,4.194,0.000491117
5.072,583.5,2446.9072,4.194,0.00048944
5.0722,562.5,2358.2812,4.194,0.000471825
5.0724,582.5,2442.1313,4.194,0.000488601
5.0726,585.5,2455.2942,4.194,0.000491117
5.0728,584.5,2451.1008,4.194,0.000490279
5.073,564,2364.5701,4.194,0.000473083
5.0732,578.5,2425.3613,4.194,0.000485246
5.0734,592.5,2484.6487,4.194,0.000496989
5.0736,588.5,2467.8748,4.194,0.000493634
5.0738,567,2377.7146,4.194,0.0004756
5.074,576.5,2417.5527,4.194,0.000483568
5.0742,585,2452.6125,4.194,0.000490698
5.0744,586,2457.3911,4.194,0.000491537
5.0746,569,2386.1016,4.194,0.000477277
5.0748,573,2403.1619,4.194,0.000480632
5.075,584.5,2451.1008,4.194,0.000490279
5.0752,585.5,2455.2942,4.194,0.000491117
5.0754,571,2394.4885,4.194,0.000478955
5.0756,550.5,2308.5217,4.194,0.000461759
5.0758,535.5,2245.6194,4.194,0.000449177
5.076,534,2239.3291,4.194,0.000447919
5.0762,527.5,2211.5437,4.194,0.000442467
5.0764,521,2184.2925,4.194,0.000437015
5.0766,516.5,2165.9429,4.194,0.00043324
5.0768,511,2142.8784,4.194,0.000428627
5.077,507.5,2128.2012,4.194,0.000425691
5.0772,516.5,2165.4263,4.194,0.00043324
5.0774,554,2323.199,4.194,0.000464695
5.0776,557.5,2337.8762,4.194,0.000467631
5.0778,552,2314.812,4.194,0.000463018
5.078,531,2226.2175,4.194,0.000445403
5.0782,549.5,2304.3284,4.194,0.000460921
5.0784,557.5,2337.8762,4.194,0.000467631
5.0786,552.5,2316.9087,4.194,0.000463437
5.0788,534,2238.7952,4.194,0.000447919
5.079,553,2319.0056,4.194,0.000463856
5.0792,562,2356.7471,4.194,0.000471406
5.0794,559,2343.6077,4.194,0.000468889
5.0796,540.5,2266.5867,4.194,0.000453371
5.0798,543.5,2278.6238,4.194,0.000455888
5.08,557,2335.7795,4.194,0.000467212
5.0802,558.5,2342.0698,4.194,0.00046847
5.0804,547,2293.8445,4.194,0.000458824
5.0806,545,2285.4575,4.194,0.000457146
5.0808,558.5,2341.5112,4.194,0.00046847
5.081,560,2347.8,4.194,0.000469728
5.0812,550.5,2308.5217,4.194,0.000461759
5.0814,541,2268.1426,4.194,0.000453791
5.0816,560,2348.3601,4.194,0.000469728
5.0818,550.5,2308.5217,4.194,0.000461759
5.082,524,2197.394,4.194,0.000439531
5.0822,510,2138.175,4.194,0.000427788
5.0824,530,2222.5549,4.194,0.000444564
5.0826,530.5,2224.6519,4.194,0.000444983
5.0828,526,2205.781,4.194,0.000441209
5.083,509.5,2136.5884,4.194,0.000427369
5.0832,531,2226.7485,4.194,0.000445403
5.0834,538.5,2258.1997,4.194,0.000451694
5.0836,528,2214.168,4.194,0.000442886
5.0838,509,2134.4915,4.194,0.000426949
5.084,527.5,2212.0713,4.194,0.000442467
5.0842,530,2222.5549,4.194,0.000444564
5.0844,529.5,2220.4583,4.194,0.000444145
5.0846,508.5,2131.8862,4.194,0.00042653
5.0848,527.5,2212.0713,4.194,0.000442467
5.085,531.5,2228.8452,4.194,0.000445822
5.0852,530.5,2224.6519,4.194,0.000444983
5.0854,511.5,2144.9753,4.194,0.000429046
5.0856,522,2189.0071,4.194,0.000437854
5.0858,530.5,2224.6519,4.194,0.000444983
5.086,530,2222.5549,4.194,0.000444564
5.0862,513.5,2153.3623,4.194,0.000430724
5.0864,519.5,2178.0039,4.194,0.000435757
5.0866,530.5,2224.6519,4.194,0.000444983
5.0868,530.5,2224.6519,4.194,0.000444983
5.087,517,2168.0396,4.194,0.00043366
5.0872,515.5,2161.7493,4.194,0.000432401
5.0874,529.5,2219.9287,4.194,0.000444145
5.0876,530.5,2224.1213,4.194,0.000444983
5.0878,520,2180.6201,4.194,0.000436176
5.088,513,2151.2656,4.194,0.000430304
5.0882,530.5,2224.6519,4.194,0.000444983
5.0884,541,2268.6836,4.194,0.000453791
5.0886,512.5,2148.6562,4.194,0.000429885
5.0888,510,2138.9399,4.194,0.000427788
5.089,530,2222.0251,4.194,0.000444564
5.0892,530.5,2224.6519,4.194,0.000444983
5.0894,525.5,2203.6843,4.194,0.000440789
5.0896,509,2133.9827,4.194,0.000426949
5.0898,530,2222.5549,4.194,0.000444564
5.09,531,2226.7485,4.194,0.000445403
5.0902,528,2214.168,4.194,0.000442886
5.0904,507.5,2128.2012,4.194,0.000425691
5.0906,528,2213.6401,4.194,0.000442886
5.0908,531.5,2228.8452,4.194,0.000445822
5.091,529,2218.3616,4.194,0.000443725
5.0912,509,2133.9827,4.194,0.000426949
5.0914,526,2205.781,4.194,0.000441209
5.0916,530.5,2224.1213,4.194,0.000444983
5.0918,528.5,2216.5288,4.194,0.000443306
5.092,510,2138.6851,4.194,0.000427788
5.0922,520.5,2182.1963,4.194,0.000436595
5.0924,527.5,2211.5437,4.194,0.000442467
5.0926,525.5,2203.6843,4.194,0.000440789
5.0928,514,2154.9451,4.194,0.000431143
5.093,504,2113.5239,4.194,0.000422755
5.0932,506.5,2123.5012,4.194,0.000424852
5.0934,521.5,2186.9102,4.194,0.000437434
5.0936,535,2243.5225,4.194,0.000448758
5.0938,607,2544.8477,4.194,0.000509152
